Playbook Name,Play Name,Task Name,LOC_playbook,num_plays,num_tasks_playbook,avg_task_playbook,Num_Imports,Num_Roles,similarity,LOC_play,num_tasks_play,avg_task_play,special_chars_play,LOC_task,task_name_len,special_chars_task,duplicated code,complex playbook,high playbook coupling,Large Playbook,Unnecessary set_fact,Overriding facts,Incohesive Playbook,Unecessary Abstraction ,Insufficient Modularization,Inconsistent Naming Convention ,Large Play,Unnamed Play,Large Task,Long Task Name
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CentOS-PaaS-SIG\linchpin\linchpin\provision\roles\azure\tasks\provision_res_defs.yml,,,20.0,0.0,6.0,3.0,0.0,0.0,0.4303185948790407,,,,,,,,0,0,0,0,1,0,0,0,0,1,#,#,#,#
,,Set azure_res_type value,,,,,,,,,,,,4.0,24.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Add resource type to async_types,,,,,,,,,,,,4.0,32.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,declaring async vars,,,,,,,,,,,,4.0,20.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Get the resource name,,,,,,,,,,,,3.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create name using uhash value,,,,,,,,,,,,3.0,29.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,provision resource type : {{ res_def['role'] }},,,,,,,,,,,,2.0,47.0,10.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CentOS-PaaS-SIG\linchpin\linchpin\provision\roles\azure\tasks\provision_resource_group.yml,,,34.0,0.0,5.0,7.0,0.0,0.0,0.4947420004892767,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Unset the authvar from previous run,,,,,,,,,,,,4.0,35.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Set cred profile,,,,,,,,,,,,5.0,16.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Get creds from auth driver,,,,,,,,,,,,12.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Set auth_var,,,,,,,,,,,,6.0,12.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,provisioning resource definitions of current group,,,,,,,,,,,,9.0,50.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\kolla-ansible\ansible\roles\prune-images\tasks\prune_images.yml,,,7.0,0.0,1.0,7.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Pruning Kolla images,,,,,,,,,,,,7.0,20.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Juniper\contrail-ansible\kolla-ansible\ansible\roles\panko\tasks\pull.yml,,,6.0,0.0,1.0,6.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Pulling panko-api image,,,,,,,,,,,,6.0,23.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Juniper\contrail-ansible\kolla-ansible\ansible\roles\ceph\tasks\pull.yml,,,18.0,0.0,3.0,6.0,0.0,0.0,0.9624333613630204,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Pulling ceph-mon image,,,,,,,,,,,,6.0,22.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Pulling ceph-osd image,,,,,,,,,,,,6.0,22.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Pulling ceph-rgw image,,,,,,,,,,,,6.0,22.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-quickstart-extras\playbooks\quickstart-extras-undercloud.yml,,,34.0,4.0,0.0,0.0,0.0,4.0,0.7066551918799459,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,Deploy the FreeIPA server,,,,,,,,,8.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,Setup the undercloud,,,,,,,,,10.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,Deploy the undercloud,,,,,,,,,7.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,Download amphora image for octavia,,,,,,,,,8.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\StackStorm\ansible-st2\roles\StackStorm.rabbitmq\tasks\rabbitmq_redhat.yml,,,52.0,0.0,4.0,14.0,0.0,0.0,0.4839623966886832,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Setup rabbitmy/erlang repo from packagecloud for RH,,,,,,,,,,,,16.0,51.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Setup rabbit repo from packagecloud for RH,,,,,,,,,,,,16.0,42.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Install latest erlang package on {{ ansible_facts.distribution }},,,,,,,,,,,,11.0,65.0,6.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Install pinned erlang package on {{ ansible_facts.distribution }},,,,,,,,,,,,11.0,65.0,6.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\manala\ansible-roles\roles\deploy\tasks\tasks\raw.yml,,,7.0,0.0,1.0,7.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,1,#,#,#,#
,,Tasks / Raw,,,,,,,,,,,,7.0,11.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Tasks / Raw > {{ item.options | quote }},,,,,,,,,,,,3.0,40.0,8.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-ansible\tripleo_ansible\roles\tripleo_cephadm\tasks\rbd_mirror.yaml,,,65.0,0.0,2.0,28.0,0.0,0.0,0.694407354967913,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Deploy the RBD Mirror daemon,,,,,,,,,,,,28.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Collect the host and build the resulting host list,,,,,,,,,,,,5.0,50.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Collect the host and build the resulting host list,,,,,,,,,,,,5.0,50.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create the RBD Mirror Daemon spec definition,,,,,,,,,,,,14.0,44.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Configure RBD mirror,,,,,,,,,,,,29.0,20.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Get ceph_cli,,,,,,,,,,,,4.0,12.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,enable mirroring on the pool,,,,,,,,,,,,8.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,list mirroring peer,,,,,,,,,,,,5.0,19.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,add a mirroring peer,,,,,,,,,,,,9.0,20.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\robertdebock\ansible-role-reboot\tasks\reboot.yml,,,17.0,0.0,5.0,3.0,0.0,0.0,0.583776624715276,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,reboot | Flush notified handlers,,,,,,,,,,,,2.0,32.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,reboot | Reboot the machine,,,,,,,,,,,,6.0,27.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,reboot | 1 wait for the start of reboot,,,,,,,,,,,,3.0,39.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,reboot | 2 wait for the machine to be up,,,,,,,,,,,,3.0,40.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,reboot | 3 gather facts after reboot,,,,,,,,,,,,2.0,36.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\debops\debops\ansible\playbooks\service\redis_server.yml,,,55.0,1.0,0.0,0.0,0.0,8.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,Manage Redis server,,,,,,,,,76.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\register_user.yml,,,27.0,0.0,6.0,5.0,0.0,0.0,0.5786284725400063,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Fail if playbook called incorrectly,,,,,,,,,,,,4.0,35.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fail if playbook called incorrectly,,,,,,,,,,,,4.0,35.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fail if playbook called incorrectly,,,,,,,,,,,,4.0,35.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Ensure matrix-synapse is started,,,,,,,,,,,,6.0,32.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,"Wait a while, so that Synapse can manage to start",,,,,,,,,,,,4.0,49.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Register user,,,,,,,,,,,,6.0,13.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openedx\configuration\playbooks\remove-ubuntu-key.yml,,,38.0,1.0,11.0,2.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,unknown,,,,,,,,,34.0,11.0,3.090909090909091,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,1,#,#
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,5.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,1.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,4.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,3.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openedx\configuration\playbooks\roles\mysql\tasks\remove_mysql_experimental.yml,,,16.0,0.0,3.0,5.0,0.0,0.0,0.4946771231578135,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Stop mysql service,,,,,,,,,,,,4.0,18.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Remove experimental apt repository,,,,,,,,,,,,4.0,34.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Remove experimental version of mysql,,,,,,,,,,,,8.0,36.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\ansible-network\resource_module_models\replaced_example_01.yaml,,,98.0,0.0,2.0,26.0,0.0,0.0,0.9125883268731402,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Replace module attributes of given access-groups,,,,,,,,,,,,10.0,48.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Replaces device configuration of listed acl with provided configuration,,,,,,,,,,,,42.0,71.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openmrs\openmrs-contrib-itsmresources\ansible\custom_roles\mysql\tasks\replication.yml,,,53.0,0.0,5.0,12.0,0.0,0.0,0.7964106029404178,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Ensure replication user exists on master.,,,,,,,,,,,,14.0,41.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Check slave replication status.,,,,,,,,,,,,12.0,31.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Check master replication status.,,,,,,,,,,,,11.0,32.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Configure replication on the slave.,,,,,,,,,,,,15.0,35.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Start replication.,,,,,,,,,,,,9.0,18.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\henrysher\fedora-infra-ansible\playbooks\restart_unbound.yml,,,11.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,find instances,,,,,,,,,9.0,1.0,9.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,,Unknown,,,,,,,,,,,,1.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Docker\tasks\rhel.yml,,,27.0,0.0,3.0,8.0,0.0,0.0,0.4634655845301809,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Import Docker Repo key,,,,,,,,,,,,4.0,22.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Add Docker Repo x86-64/ppc64le,,,,,,,,,,,,10.0,30.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Add Docker repo for s390x on RHEL,,,,,,,,,,,,10.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\debops\debops\ansible\playbooks\service\roundcube.yml,,,107.0,1.0,0.0,0.0,0.0,12.0,1.0,,,,,,,,0,0,0,1,0,0,0,0,1,0,#,#,#,#
,Install and manage Roundcube Web mail,,,,,,,,,147.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,1,0,#,#
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\ansible\ansible-lint\examples\playbooks\rule-partial-become-without-become-pass.yml,,,27.0,4.0,4.0,4.0,0.0,0.0,0.3093008597232449,,,,,,,,0,0,0,0,0,0,1,0,0,0,#,#,#,#
,unknown,,,,,,,,,6.0,1.0,6.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,1,#,#
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,unknown,,,,,,,,,7.0,1.0,7.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,1,#,#
,,Foo,,,,,,,,,,,,5.0,3.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,unknown,,,,,,,,,7.0,1.0,7.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,1,#,#
,,Accepts a become from higher scope,,,,,,,,,,,,4.0,34.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,unknown,,,,,,,,,7.0,1.0,7.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,1,0,0
,,Accepts a become from a lower scope,,,,,,,,,,,,4.0,35.0,0.0,#,#,#,#,#,#,#,#,#,#,#,0,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\ansible-collections-openstack\ci\roles\security_group\tasks\rules.yml,,,341.0,0.0,53.0,6.0,0.0,0.0,0.772495871058336,,,,,,,,1,1,0,1,0,1,0,0,0,0,#,#,#,#
,,Create security group,,,,,,,,,,,,6.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group module,,,,,,,,,,,,4.0,45.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create security group again,,,,,,,,,,,,6.0,27.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group module,,,,,,,,,,,,4.0,45.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fetch security group rules,,,,,,,,,,,,5.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group_rule_info module,,,,,,,,,,,,6.0,55.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete security group,,,,,,,,,,,,6.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group module,,,,,,,,,,,,4.0,45.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete security group again,,,,,,,,,,,,6.0,27.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group module,,,,,,,,,,,,4.0,45.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create security group without security group rules,,,,,,,,,,,,6.0,50.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group module,,,,,,,,,,,,4.0,45.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create security group without security group rules again,,,,,,,,,,,,6.0,56.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group module,,,,,,,,,,,,4.0,45.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fetch security group rules,,,,,,,,,,,,5.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group_rule_info module,,,,,,,,,,,,4.0,55.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete security group without security group rules,,,,,,,,,,,,5.0,50.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create security group including security group rules,,,,,,,,,,,,10.0,52.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group module,,,,,,,,,,,,4.0,45.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create security group including security group rules again,,,,,,,,,,,,10.0,58.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group module,,,,,,,,,,,,4.0,45.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fetch security group rules,,,,,,,,,,,,5.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group_rule_info module,,,,,,,,,,,,6.0,55.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,"Update security group with new set of security group rules, dropping egress rules for IPv4 and IPv6",,,,,,,,,,,,29.0,99.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,1,1
,,Fetch security group rules,,,,,,,,,,,,5.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group_rule_info module,,,,,,,,,,,,6.0,55.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Remove all security group rules from security group,,,,,,,,,,,,6.0,51.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fetch security group rules,,,,,,,,,,,,5.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group_rule_info module,,,,,,,,,,,,4.0,55.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete security group,,,,,,,,,,,,5.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create security group,,,,,,,,,,,,11.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group_rule_info module,,,,,,,,,,,,4.0,55.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Define set of additional security group rules,,,,,,,,,,,,14.0,45.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Prepare existing security group rules for appending,,,,,,,,,,,,13.0,51.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Flatten existing security group rules,,,,,,,,,,,,4.0,37.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Append security group rules to security group,,,,,,,,,,,,7.0,45.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group module,,,,,,,,,,,,4.0,45.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Append security group rules to security group again,,,,,,,,,,,,7.0,51.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group module,,,,,,,,,,,,4.0,45.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fetch security group rules,,,,,,,,,,,,5.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group_rule_info module,,,,,,,,,,,,4.0,55.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete security group,,,,,,,,,,,,5.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create security group without security group rules,,,,,,,,,,,,7.0,50.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fetch security group rules,,,,,,,,,,,,5.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group_rule_info module,,,,,,,,,,,,4.0,55.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Define dense representation of security group rules with multiple remote ip prefixes per rule,,,,,,,,,,,,18.0,93.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Convert dense representation into default representation of security group rules,,,,,,,,,,,,9.0,80.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Flatten security group rules,,,,,,,,,,,,4.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Update security group with set of security group rules,,,,,,,,,,,,6.0,54.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group module,,,,,,,,,,,,4.0,45.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fetch security group rules,,,,,,,,,,,,5.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Assert return values of security_group_rule_info module,,,,,,,,,,,,4.0,55.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Delete security group,,,,,,,,,,,,5.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\redhat-openstack\khaleesi\playbooks\installer\rdo-manager\undercloud\run.yml,,,45.0,2.0,9.0,4.0,0.0,0.0,0.517848131787702,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,install the undercloud,,,,,,,,,32.0,6.0,5.333333333333333,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,,"update hosts file for localhost.localhost (workaround for puppet, discovered on centos7)",,,,,,,,,,,,4.0,88.0,4.0,#,#,#,#,#,#,#,#,#,#,#,#,0,1
,,install the undercloud,,,,,,,,,,,,4.0,22.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,get overview about what went wrong in undercloud installation,,,,,,,,,,,,6.0,61.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,check if undercloud failed,,,,,,,,,,,,3.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,copy files to home,,,,,,,,,,,,6.0,18.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,chown files for stack user,,,,,,,,,,,,6.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,confirm installing the undercloud is idempotent,,,,,,,,,16.0,3.0,5.333333333333333,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,,install the undercloud,,,,,,,,,,,,4.0,22.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,get overview about what went wrong in idempotent undercloud installation,,,,,,,,,,,,6.0,72.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,check if idempotent undercloud installation failed,,,,,,,,,,,,3.0,50.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\cjeanner\tripleo-lab\roles\podman\tasks\run_container.yaml,,,25.0,0.0,4.0,6.0,0.0,0.0,0.932919964724934,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,is {{ct_name}} already created,,,,,,,,,,,,6.0,30.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,create {{ct_name}} if needed,,,,,,,,,,,,15.0,28.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,create {{ct_name}} systemd unit,,,,,,,,,,,,5.0,31.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,enable {{ct_name}} container unit,,,,,,,,,,,,6.0,33.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CenterForOpenScience\cos-ansible-base\roles\docker-sentry\tasks\server.yml,,,43.0,0.0,4.0,11.0,0.0,0.0,0.7546900816618966,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Ensure docker sentry server directories exist,,,,,,,,,,,,10.0,45.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Copy docker sentry sentry.conf.py file,,,,,,,,,,,,9.0,38.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Restart docker sentry server container,,,,,,,,,,,,5.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Run docker sentry server container,,,,,,,,,,,,19.0,34.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CenterForOpenScience\cos-ansible-base\roles\docker-dor\tasks\server.yml,,,44.0,0.0,4.0,11.0,0.0,0.0,0.822888131460494,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Ensure docker dor server directories exist,,,,,,,,,,,,10.0,42.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Copy docker dor server configuration settings,,,,,,,,,,,,9.0,45.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Restart docker dor server container,,,,,,,,,,,,5.0,35.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
